Country.Name,Country.Code,Year,NY.GNP.PCAP.CD,SE.ADT.1524.LT.MA.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ADT.LITR.ZS,SE.PRM.ENRR,SE.PRM.ENRR.FE,SE.PRM.ENRR.MA,SE.PRM.NENR,SE.PRM.NENR.FE,SE.PRM.NENR.MA,SE.SEC.ENRR,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.SEC.NENR,SE.SEC.NENR.FE,SE.SEC.NENR.MA,SE.TER.ENRR,SE.TER.ENRR.FE,SE.XPD.TOTL.GD.ZS,SH.ALC.PCAP.FE.LI,SH.ALC.PCAP.LI,SH.ALC.PCAP.MA.LI,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,SH.CON.AIDS.FE.ZS,SH.CON.AIDS.MA.ZS,SH.DTH.0509,SH.DTH.0509.FE,SH.DTH.0509.MA,SH.DTH.1014,SH.DTH.1014.FE,SH.DTH.1014.MA,SH.DTH.1019,SH.DTH.1019.FE,SH.DTH.1019.MA,SH.DTH.1519,SH.DTH.1519.FE,SH.DTH.1519.MA,SH.DTH.2024,SH.DTH.2024.FE,SH.DTH.2024.MA,SH.DTH.COMM.ZS,SH.DTH.NCOM.ZS,SH.DYN.AIDS,SH.DYN.AIDS.DH,SH.DYN.AIDS.FE.ZS,SH.DYN.AIDS.ZS,SH.FPL.SATI.ZS,SH.FPL.SATM.ZS,SH.HIV.0014,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SH.HIV.ARTC.ZS,SH.HIV.INCD,SH.HIV.INCD.14,SH.HIV.INCD.50.P3,SH.HIV.INCD.TL,SH.HIV.INCD.TL.P3,SH.HIV.INCD.YG,SH.HIV.INCD.YG.P3,SH.HIV.INCD.ZS,SH.HIV.ORPH,SH.HIV.PMTC.ZS,SH.HIV.TOTL,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.PHYS.ZS,SH.MED.SAOP.P5,SH.SGR.PROC.P5,SH.STA.BRTC.ZS,SH.STA.HYGN.RU.ZS,SH.STA.HYGN.UR.ZS,SH.STA.HYGN.ZS,SH.STA.ODFC.RU.ZS,SH.STA.ODFC.UR.ZS,SH.STA.ODFC.ZS,SH.STA.SUIC.FE.P5,SH.STA.SUIC.MA.P5,SH.STA.SUIC.P5,SH.UHC.OOPC.10.ZS,SH.UHC.OOPC.25.ZS,SH.UHC.SRVS.CV.XD,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.PP.CD,SH.XPD.EHEX.CH.ZS,SH.XPD.EHEX.EH.ZS,SH.XPD.EHEX.PC.CD,SH.XPD.EHEX.PP.CD,SH.XPD.GHED.CH.ZS,SH.XPD.GHED.GD.ZS,SH.XPD.GHED.GE.ZS,SH.XPD.GHED.PC.CD,SH.XPD.GHED.PP.CD,SH.XPD.KHEX.GD.ZS,SH.XPD.OOPC.CH.ZS,SH.XPD.OOPC.PC.CD,SH.XPD.OOPC.PP.CD,SH.XPD.PVTD.CH.ZS,SH.XPD.PVTD.PC.CD,SH.XPD.PVTD.PP.CD,SI.POV.NAHC,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.ZS,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.CONM.AL.ZS,SP.DYN.CONM.SA.ZS,SP.DYN.CONM.ZS,SP.DYN.CONU.AL.ZS,SP.DYN.CONU.SA.ZS,SP.DYN.CONU.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.DYN.WFRT,SP.HOU.FEMA.ZS,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.0004.FE,SP.POP.0004.FE.5Y,SP.POP.0004.MA,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE,SP.POP.0509.FE.5Y,SP.POP.0509.MA,SP.POP.0509.MA.5Y,SP.POP.1014.FE,SP.POP.1014.FE.5Y,SP.POP.1014.MA,SP.POP.1014.MA.5Y,SP.POP.1519.FE,SP.POP.1519.FE.5Y,SP.POP.1519.MA,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE,SP.POP.2024.FE.5Y,SP.POP.2024.MA,SP.POP.2024.MA.5Y,SP.POP.2529.FE,SP.POP.2529.FE.5Y,SP.POP.2529.MA,SP.POP.2529.MA.5Y,SP.POP.3034.FE,SP.POP.3034.FE.5Y,SP.POP.3034.MA,SP.POP.3034.MA.5Y,SP.POP.3539.FE,SP.POP.3539.FE.5Y,SP.POP.3539.MA,SP.POP.3539.MA.5Y,SP.POP.4044.FE,SP.POP.4044.FE.5Y,SP.POP.4044.MA,SP.POP.4044.MA.5Y,SP.POP.4549.FE,SP.POP.4549.FE.5Y,SP.POP.4549.MA,SP.POP.4549.MA.5Y,SP.POP.5054.FE,SP.POP.5054.FE.5Y,SP.POP.5054.MA,SP.POP.5054.MA.5Y,SP.POP.5559.FE,SP.POP.5559.FE.5Y,SP.POP.5559.MA,SP.POP.5559.MA.5Y,SP.POP.6064.FE,SP.POP.6064.FE.5Y,SP.POP.6064.MA,SP.POP.6064.MA.5Y,SP.POP.6569.FE,SP.POP.6569.FE.5Y,SP.POP.6569.MA,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE,SP.POP.7074.FE.5Y,SP.POP.7074.MA,SP.POP.7074.MA.5Y,SP.POP.7579.FE,SP.POP.7579.FE.5Y,SP.POP.7579.MA,SP.POP.7579.MA.5Y,SP.POP.80UP.FE,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.UWT.TFRT
Nigeria,NGA,2004,,,,,,,99.18395233,89.96723938,108.1520691,66.39932,61.49874,71.13389,35.27552032,31.16274071,39.28926086,,,,9.824850082,8.078140259,,,,,,,,,73604,35236,38368,31051,15138,15913,63242,31829,31413,32191,16691,15500,39092,20123,18969,,,1400000,130000,59.1,1.9,,,220000,1.2,0.3,3,100000,44000,0.58,150000,1.1,40000,1.42,1.57,970000,0,1600000,0.5,,,,,,,,,30.46494952,12.0309599,23.42095325,2.9,6.8,4.8,,,,4.63368416,44.1643486,154.7579055,6.2206955,70.82058614,2.74732976,9.627017994,25.94121552,1.202034,6.55428886,11.45676943,40.14608181,,64.54787445,28.50714874,99.89293514,67.83808899,29.96025082,104.9848029,,3.781,3.797,3.789,130.599,375.315,413.857,43.151,16.271,,,,,,,49.78,48.767,47.785,6.085,42.579604,38.572551,,,,,,11967626,17.60676319,12321312,17.91276439,29427877,43.29427434,30257158,43.98795771,59685036,43.64317882,9478545,13.94482877,9730477,14.14619984,7981707,11.74268237,8205370,11.92899348,6959649,10.23903054,7115664,10.344776,36305292,53.41232301,36537654,53.11856297,72842946,53.26456944,6244687,9.187178895,6355493,9.239636872,5272733,7.757240774,5343693,7.768678665,4193578,6.16958861,4244352,6.170453788,3417023,5.027122112,3449731,5.015230407,2874633,4.229157546,2882544,4.190651332,2403239,3.535643722,2373027,3.449913822,1979978,2.912941666,1916927,2.786834851,1639209,2.411602526,1595055,2.318896267,1320567,1.942816613,1261169,1.833490962,976386,1.436458476,905933,1.31704841,2238584,3.293402653,1990282,2.893479321,4228866,3.092251743,648613,0.954238307,582431,0.846739399,373275,0.549161212,319539,0.464546861,240311,0.353544658,182380,0.265144651,1.044,87.74206084,5.805457127,81.93660372,2.695503465,136756848,67971753,49.70263208,68785095,50.29736792,84499321,1.319629769,61.788,4.961109766,52257527,38.212,
Nigeria,NGA,2005,,,,,,,99.78027344,90.82158661,108.4956512,66.85314,62.13848,71.40649,35.11211014,31.73794937,38.40047073,,,,10.43577003,8.580120087,,2.73325,7.90863,13.08465,,,,,74047,35393,38654,31300,15221,16079,63383,31954,31429,32083,16733,15350,38974,20236,18738,,,1400000,130000,59.2,1.8,,,220000,1.1,0.3,4,99000,44000,0.55,150000,1.05,39000,1.36,1.5,1000000,0,1600000,,,0.279,,,,,,,30.50549743,11.77175531,23.18547478,2.8,6.7,4.8,,,24,4.46591949,53.92662048,160.594606,5.44647121,65.4207269,2.93709769,8.746738417,25.55648804,1.14133215,6.40770292,13.78174978,41.04233937,,65.97051239,35.57566625,105.9450789,68.99703979,37.20777183,110.8055234,,3.787,3.824,3.807,131.024,372.034,408.494,43.075,15.883,,,,,,,50.255,49.297,48.362,6.068,43.176472,39.340757,,,,,,12332276,17.66294715,12691839,17.9591287,30303395,43.40214665,31159750,44.0914796,61463145,43.74890002,9765390,13.98651549,10025228,14.18583705,8205728,11.75268401,8442683,11.94651386,7083946,10.14600773,7251925,10.26157544,37222711,53.31236175,37466170,53.01515161,74688882,53.1628569,6363857,9.114657678,6474404,9.161371702,5447452,7.802133337,5516875,7.806454851,4359134,6.243385271,4411723,6.242650108,3509920,5.027096197,3544989,5.016209444,2946282,4.219823654,2958375,4.186142476,2461972,3.526168207,2434066,3.444237949,2041197,2.923511708,1974916,2.794533606,1654789,2.370078183,1603447,2.268900512,1354159,1.93949979,1295447,1.833075521,1000932,1.433588439,930176,1.316211976,2293931,3.2854916,2044763,2.89336879,4338695,3.08824308,664736,0.952070515,598390,0.846730172,382100,0.547264092,328145,0.464330446,246163,0.352568554,188052,0.266096195,1.044,88.1012518,5.809023892,82.29222791,2.693693418,140490722,69820038,49.69725901,70670683,50.30274028,85595377,1.288777585,60.926,4.924461651,54895345,39.074,
Nigeria,NGA,2006,,83.12365723,78.69442749,64.25449371,76.13186646,70.198349,100.1878281,92.15672302,108.0007019,67.3432,63.2655,71.28012,34.42498016,30.81649017,37.93719864,,,,,,,,,,,,,,74610,35607,39003,31624,15313,16311,63663,32090,31573,32039,16777,15262,38713,20682,18031,,,1400000,120000,59.2,1.8,,,220000,1.1,0.3,7,93000,39000,0.51,140000,0.95,37000,1.25,1.38,1100000,13,1600000,,,0.344,,,,,,,30.54604534,11.51255071,22.94349622,2.8,6.6,4.7,,,,4.25775146,65.72377777,159.546462,5.40904903,63.4791606,3.55503149,8.629946213,21.18177032,0.90186709,7.32234478,13.92146019,33.79476465,0.14318086,70.45880127,46.30819025,112.414529,73.40917969,48.24729025,117.1217528,,3.774,3.829,3.803,126.655,371.36,403.447,42.884,15.561,,,,,,,50.575,49.73,48.901,6.081,43.495875,40.065255,,,,,,12693387,17.69888748,13057178,17.98231879,31215374,43.52481958,32100174,44.20829386,63315548,43.86867028,10079561,14.05432679,10351401,14.25592756,8442426,11.77160532,8691596,11.97004751,7226850,10.07668078,7408138,10.20247248,38152081,53.19694121,38409115,52.89695517,76561196,53.04602052,6467959,9.018529325,6578355,9.059697028,5609601,7.821687137,5677690,7.819303035,4529318,6.315405531,4583483,6.312364085,3614148,5.039348147,3651578,5.028946429,3017680,4.207669447,3033568,4.177823634,2522389,3.517065802,2497318,3.439301921,2091904,2.916824398,2027808,2.792693711,1684274,2.34844992,1621073,2.232538414,1387955,1.935280729,1330102,1.831814438,1025504,1.429900403,954865,1.31503881,2351106,3.278239205,2101913,2.894750966,4453019,3.085309198,681848,0.950727379,615508,0.847677045,391476,0.545850324,337431,0.464709282,252278,0.351761099,194109,0.267325828,1.043,88.51555428,5.816287144,82.69926713,2.695925823,144329764,71718561,49.69076302,72611203,50.30923698,86680126,1.259335561,60.057,4.895541303,57649638,39.943,
Nigeria,NGA,2007,,,,,,,91.43144226,85.28040314,97.41383362,70.31079,62.70804,77.64785,31.56629944,27.3785305,35.63708878,,,,,,,,,,,,,,75307,35861,39446,31847,15367,16480,63899,32052,31847,32052,16685,15367,38350,20458,17892,,,1400000,110000,59.2,1.7,,,220000,1,0.3,8,89000,36000,0.47,130000,0.88,35000,1.17,1.29,1100000,21,1600000,,0.131,0.373,,,,,,,30.58659325,11.25334611,22.69495559,2.7,6.7,4.7,,,,3.90997243,69.15039063,157.3897563,5.90033722,63.54212097,4.08010601,9.286526124,19.91349602,0.7786122,4.29357767,13.77025867,31.34180005,0.12165571,70.93754578,49.05358632,111.6484251,74.18616486,51.30002074,116.7614227,,3.752,3.825,3.791,123.387,371.27,401.725,42.721,15.322,11.1,,10.5,14.6,,14.7,50.819,50.033,49.258,6.08,43.716828,40.461689,,,,,,13051336,17.71519298,13418757,17.98257082,32157460,43.64883484,33070423,44.31790692,65227883,43.98550898,10423831,14.1487567,10708784,14.35091691,8682293,11.78488516,8942882,11.98441919,7393191,10.03512563,7589685,10.17099036,39105763,53.08009372,39388876,52.78531031,78494639,52.93176,6561403,8.906101287,6675372,8.945713061,5760545,7.81905833,5829544,7.812212997,4702998,6.383599984,4759850,6.378707859,3731650,5.0651436,3772354,5.05535751,3089494,4.193515699,3109223,4.166690984,2585393,3.509274994,2564273,3.436399649,2144002,2.910154203,2082366,2.790592682,1718013,2.331939951,1644448,2.203735684,1419077,1.92618004,1361764,1.824909533,1050059,1.425293852,980026,1.313339749,2409901,3.271071438,2161606,2.896782764,4571506,3.082731019,700098,0.950275985,633899,0.849491847,401237,0.544617875,347278,0.465389695,258507,0.350883725,200403,0.268561473,1.041,88.92249189,5.823972259,83.09851963,2.709626937,148294028,73673124,49.68043892,74620905,50.31956176,87761889,1.240271006,59.181,4.87904797,60532139,40.819,
Nigeria,NGA,2008,1950,75.56594086,66.38353729,41.38676071,61.25405121,51.07765961,82.38050079,77.1027298,87.5112915,63.39998,56.74462,69.81864,34.85190964,31.6149807,37.99578094,,,,,,,,,,12.1,40.3,33.4,54.4,76038,36354,39684,32103,15436,16667,64230,32146,32084,32127,16710,15417,37959,20396,17563,,,1400000,110000,59.2,1.7,41.9,27.8,220000,1,0.3,14,89000,35000,0.46,130000,0.85,35000,1.14,1.25,1200000,26,1600000,,0.128,0.371,,,38.9,,,,30.62714115,10.99414152,22.43978746,2.6,6.6,4.6,,,,3.69581532,80.09986115,162.3030125,6.06478882,62.4754064,4.8578874,9.843334674,17.87425423,0.66059941,4.59404516,14.31725228,29.0104513,0.11850548,72.75693512,58.27820399,118.0866947,76.06095886,60.92472008,123.4492199,,3.734,3.825,3.782,123.818,376.039,398.158,42.681,15.161,10.5,42.4,9.7,15.4,61,14.6,50.773,50.225,49.678,6.078,43.415538,41.012643,5.3,19.3,16.4,39.4,22.9,13414489,17.724457,13786887,17.9753139,33128013,43.77177691,34070090,44.42051077,67198103,44.09830548,10793959,14.26197114,11092744,14.462696,8919564,11.78534878,9190459,11.98250087,7581811,10.01778584,7795177,10.16333517,40085968,52.96526685,40404883,52.67980104,80490852,52.82158275,6648430,8.784517043,6769878,8.826553168,5899244,7.794624272,5970179,7.783906664,4882465,6.451162364,4941771,6.443071156,3860484,5.100827095,3905182,5.091568625,3163642,4.18009537,3187126,4.15536809,2650116,3.501577599,2633958,3.43414883,2196978,2.902849347,2138087,2.787633276,1760488,2.326118623,1680825,2.191456707,1442307,1.90570929,1382698,1.802759359,1075065,1.420475391,1006317,1.312034613,2469519,3.262956237,2224032,2.899688184,4693551,3.080111768,718781,0.94971955,653179,0.851613389,411084,0.543162641,357633,0.466281796,264588,0.349598655,206902,0.269758387,1.041,89.3165524,5.831160788,83.48539161,2.719686803,152382506,75683500,49.66679049,76699005,50.33320885,88835953,1.216410384,58.298,4.859830828,63546553,41.702,20.2
Nigeria,NGA,2009,2030,,,,,,83.49569702,78.52535248,88.32478333,64.34126,57.87079,70.57702,38.49903107,35.73796082,41.17884064,,,,,,,,,,,,,,76824,36794,40030,32426,15530,16896,64704,32162,32542,32278,16632,15646,37651,19954,17697,,,1400000,90000,59.2,1.7,,,220000,1,0.3,18,86000,32000,0.43,120000,0.79,33000,1.07,1.18,1200000,32,1700000,,,0.373,,,,,,,30.66768906,10.73493692,22.17872872,2.5,6.5,4.5,24.77,8.92,,3.5801971,68.00685883,173.1609946,6.21556139,62.20323544,4.22700832,10.76292844,15.92125893,0.57001245,3.69395757,10.82754815,27.56941008,0.12064154,74.47493744,50.6480655,128.9615403,77.86318207,52.95230449,134.828659,,3.706,3.814,3.763,123.081,370.645,392.408,42.419,14.82,,,,,,,51.242,50.712,50.182,6.039,44.125237,41.764599,,,,,,13785186,17.73020338,14164657,17.96496185,34119813,43.88415166,35094198,44.50979045,69214011,44.19916101,11165531,14.36085951,11478643,14.55830418,9169095,11.79308877,9450897,11.98652442,7786268,10.01452584,8016927,10.16782705,41098601,52.86011643,41461729,52.58569645,82560331,52.72194587,6745736,8.676216487,6878906,8.724480901,6024644,7.748764475,6098469,7.734656691,5058943,6.506701109,5120301,6.494051276,4003094,5.148691371,4052314,5.139529521,3243094,4.171196103,3270703,4.148216333,2716178,3.493488988,2705693,3.431617072,2250410,2.894427797,2194616,2.783420122,1817782,2.337991831,1733306,2.198343669,1452453,1.868112428,1390492,1.763553812,1101690,1.41696878,1034738,1.312352854,2531323,3.255731913,2290093,2.904513107,4821416,3.078893118,737485,0.948536971,672874,0.853403248,421290,0.541854566,368663,0.46757401,270858,0.348371596,213817,0.271182995,1.041,89.67433403,5.839869998,83.83446404,2.727384843,156595758,77749737,49.6499637,78846020,50.35003566,89904757,1.195941024,57.412,4.829727087,66691001,42.588,
Nigeria,NGA,2010,2130,,,,,,83.0165863,78.63208771,87.27417755,64.13783,58.10557,69.94699,43.32368851,40.33626175,46.22108078,,,,9.600079536,8.133879662,,1.69289,5.06426,8.4234,,,,,77434,37158,40276,32757,15626,17131,65255,32265,32990,32498,16639,15859,37433,19550,17883,68.93552467,24.06131857,1500000,82000,59.2,1.7,,,210000,0.9,0.3,20,84000,32000,0.41,120000,0.75,32000,1.01,1.12,1200000,27,1700000,,,,,,,,,,30.70823697,10.47573232,21.91114413,2.4,6.4,4.4,18.87,5.36,34,3.29653287,75.58924866,155.0792058,6.25740099,59.22532179,4.72992275,9.703927938,13.60430336,0.44847032,2.7029314,10.28339124,21.09744554,0.22609136,76.87748718,58.1111177,119.2209955,80.13829803,60.5759403,124.2778352,,3.688,3.815,3.755,123.402,370.421,389.891,42.094,14.628,,,,,,,51.404,50.945,50.483,5.98,44.281927,42.158643,,15.3,,,25.9,14152317,17.71555363,14537394,17.9326865,35126821,43.97096667,36133826,44.57309171,71260647,44.27423649,11528033,14.43053315,11853806,14.62233088,9446471,11.8248799,9742627,12.01807433,8006982,10.02295985,8253159,10.18073178,42163515,52.77934302,42573462,52.51674162,84736977,52.64707966,6867405,8.596463551,7015305,8.653770379,6139843,7.685718383,6216615,7.668541674,5226574,6.542508107,5289656,6.525085379,4161268,5.208982576,4215035,5.199480379,3331349,4.170108586,3363624,4.149217377,2784002,3.484951887,2779359,3.428494497,2305577,2.886070203,2253289,2.779557165,1874115,2.345975123,1787754,2.205293752,1466399,1.835604753,1399669,1.726569238,1130050,1.414571244,1064967,1.313696251,2596061,3.249690307,2359169,2.910166673,4955229,3.078683846,756297,0.946715622,692745,0.854539633,432079,0.540867427,380285,0.469102779,277634,0.347536014,221172,0.27282801,1.039,89.94405831,5.847776467,84.09628184,2.744378852,160952853,79886397,49.6334147,81066457,50.36658592,90970553,1.178500632,56.52,4.817232665,69982300,43.48,
Nigeria,NGA,2011,2180,,,,,,88.08551025,84.59845734,91.47007751,,,,44.6314888,41.01874924,48.13331985,,,,10.1537199,8.276789665,,,,,,,,,78062,37521,40541,33217,15784,17433,66018,32116,33902,32801,16332,16469,37300,19077,18223,,,1500000,83000,59.4,1.6,,,210000,0.9,0.3,23,84000,31000,0.4,120000,0.73,32000,1,1.09,1200000,32,1700000,,,,,,47.3,22.88348198,38.19587634,29.67697806,30.74878487,10.21652773,21.6394437,2.3,6.3,4.4,,,,3.32077932,83.10647583,162.3195478,7.85745382,51.4017443,6.53005306,12.75418378,14.43568802,0.47937736,2.77143002,11.99699228,23.43194505,0.33519816,74.72514343,62.10143442,121.293518,77.70685577,64.57943291,126.1334248,,3.69,3.84,3.77,125.756,365.599,384.258,41.798,14.336,12.5,,11.5,18.3,,17.5,51.791,51.357,50.92,5.918,44.890177,42.84596,,,,,,14513669,17.67823091,14900964,17.87444059,36152577,44.03528806,37191844,44.61345048,73344420,44.32658029,11888023,14.48008878,12225111,14.66462355,9750885,11.87696838,10065769,12.07438633,8242905,10.04018948,8503199,10.20000656,43283935,52.72156871,43742750,52.4715853,87026684,52.59562101,7013481,8.54270113,7176933,8.609084481,6247532,7.609745139,6327442,7.590078132,5387758,6.562505927,5453130,6.541298369,4327768,5.271395596,4386313,5.261598765,3432913,4.181425709,3470242,4.162726422,2853209,3.47532238,2854336,3.4239162,2363382,2.878693449,2315262,2.777270352,1921640,2.340634586,1838470,2.205335433,1493346,1.818955318,1417425,1.700270591,1158717,1.411363776,1095432,1.314024708,2662591,3.243143229,2430050,2.914964219,5092641,3.077798695,775314,0.944364155,712956,0.855225283,443651,0.54038471,392665,0.471020433,284909,0.347030588,228998,0.274693795,1.038,90.1298974,5.851815519,84.27808188,2.764062379,165463745,82099103,49.61757816,83364643,50.38242245,92054100,1.184058695,55.634,4.781297732,73409645,44.366,19.4
Nigeria,NGA,2012,2450,,,,,,89.39998627,87.8125,90.94020081,,,,46.13359833,43.93154907,48.2670517,,,,,,,,,,,,,,78620,37835,40785,33787,16017,17770,66994,32234,34760,33207,16217,16990,37168,18437,18731,,,1500000,82000,59.8,1.6,,,200000,0.9,0.3,30,84000,29000,0.39,120000,0.7,32000,0.98,1.07,1300000,37,1700000,,,,,,,22.88348198,38.19587634,29.81172749,30.78933278,9.957323132,21.36368146,2.2,6.1,4.2,16.88,4.42,,3.35984254,91.06047821,165.181129,8.41891193,74.95909317,7.66630129,13.90645384,16.20215034,0.54436672,3.66872096,14.75375525,26.76289497,0.17587431,72.84432983,66.33239727,120.3250936,75.37893677,68.64042053,124.5117826,,3.541,3.933,3.75,127.692,365.771,383.27,41.241,14.193,10.8,,10.7,13.2,,13.5,51.896,51.497,51.094,5.832,44.974481,43.052895,,,,,,14860975,17.61569407,15248849,17.79042465,37190781,44.08468567,38260969,44.63805012,75451750,44.36356681,12244613,14.514347,12592159,14.69093483,10085193,11.9546446,10419961,12.15669064,8482075,10.05436308,8755407,10.21469938,44442449,52.68056675,44952705,52.44512027,89395155,52.56190791,7183728,8.51534613,7363123,8.590358845,6346886,7.523382099,6431686,7.503675604,5539956,6.566874736,5608119,6.542842576,4498953,5.332905203,4562165,5.322555994,3548044,4.205730032,3590472,4.18890832,2923459,3.465368226,2929844,3.418170703,2424088,2.873431428,2380761,2.77757024,1970819,2.336141779,1890770,2.20591025,1524444,1.807024044,1440359,1.680428356,1185372,1.405099633,1123367,1.31060226,2728902,3.234747572,2500126,2.916829612,5229028,3.074525275,794670,0.941974777,733613,0.8558861,456211,0.540776403,405925,0.47358185,292650,0.346896759,237221,0.276759402,1.037,90.25184642,5.849341611,84.40250481,2.749288878,170075932,84362132,49.60262808,85713800,50.39737192,93123376,1.154878992,54.754,4.713374585,76952556,45.246,
Nigeria,NGA,2013,2700,86.16999817,79.15999603,,,,91.37197113,89.75949097,92.93608856,,,,54.8829689,52.22863007,57.4529686,,,,,,,,,,12.3,44.7,39.8,57.6,79216,38059,41157,34326,16233,18093,67916,32185,35731,33590,15952,17638,37216,18645,18571,,,1500000,74000,60.4,1.6,48.5,31.3,200000,0.9,0.3,36,79000,25000,0.35,110000,0.62,30000,0.9,0.98,1300000,50,1700000,,,0.376,,,38.1,22.88348198,38.19587634,29.94525244,30.82988069,9.698118536,21.08433474,2.2,5.9,4.1,,,,3.4206934,100.817009,175.7088835,12.44294357,50.04202354,12.54460421,21.8633572,14.30348778,0.48927844,3.45907402,14.42034908,25.1324982,0.24704845,70.92673492,71.506215,124.6245712,73.25357056,73.85206015,128.7130262,,3.365,3.992,3.7,128.112,363.371,381.514,40.603,14.004,11.1,54.9,9.8,16,68.1,15.1,52.115,51.707,51.295,5.738,45.302388,43.330546,5.2,18.5,17.3,42.8,22.5,15174327,17.51317844,15559265,17.66473758,38224976,44.11667265,39322145,44.64319871,77547121,44.38209894,12604282,14.54700692,12962393,14.71645815,10446367,12.05648729,10800486,12.26200297,8717515,10.06116364,9002435,10.2206406,45629702,52.66270547,46196241,52.4474934,91825943,52.55421523,7374262,8.510872759,7570473,8.594905081,6439512,7.432047744,6532225,7.416162445,5680471,6.556014133,5751656,6.529967235,4675994,5.396714369,4743008,5.384830056,3674322,4.240652524,3721931,4.225581423,2996244,3.45806149,3007291,3.414236125,2486706,2.869987309,2448660,2.780011456,2021081,2.332594533,1943993,2.207053168,1563597,1.804596969,1474568,1.67410581,1205639,1.391466715,1142105,1.296654082,2790514,3.220621885,2562546,2.909307885,5353059,3.063685837,814785,0.940368976,755069,0.857244562,469368,0.541712116,419682,0.47647316,300723,0.347074079,245690,0.278936081,1.036,90.27969362,5.829571497,84.45012212,2.697474043,174726123,86645192,49.58914587,88080932,50.41085471,94145930,1.092078766,53.882,4.606379879,80580193,46.118,16.1
